age,year,season,area,f
7,2000,2,3,0.01506499
8,2000,2,3,0.01392054
9,2000,2,3,0.01328791
10,2000,2,3,0.01285321
11,2000,2,3,0.01260794
12,2000,2,3,0.01245203
13,2000,2,3,0.01233625
14,2000,2,3,0.0122555
15,2000,2,3,0.01218389
16,2000,2,3,0.01215086
1,2001,2,3,0.004867201
2,2001,2,3,0.0240786
3,2001,2,3,0.03047122
4,2001,2,3,0.02706105
5,2001,2,3,0.02113363
6,2001,2,3,0.01748416
7,2001,2,3,0.01544382
8,2001,2,3,0.01427144
9,2001,2,3,0.01362389
10,2001,2,3,0.01317916
11,2001,2,3,0.01292855
12,2001,2,3,0.01276945
13,2001,2,3,0.01265129
14,2001,2,3,0.01256893
15,2001,2,3,0.01249586
16,2001,2,3,0.01246234
1,2002,2,3,0.006433062
2,2002,2,3,0.03195762
3,2002,2,3,0.04038936
4,2002,2,3,0.03587427
5,2002,2,3,0.02802442
6,2002,2,3,0.02318762
7,2002,2,3,0.02048081
8,2002,2,3,0.01892379
9,2002,2,3,0.01806241
10,2002,2,3,0.01747023
11,2002,2,3,0.01713568
12,2002,2,3,0.01692276
13,2002,2,3,0.01676464
14,2002,2,3,0.01665429
15,2002,2,3,0.0165565
16,2002,2,3,0.01651112
1,2003,2,3,0.005868882
2,2003,2,3,0.02730219
3,2003,2,3,0.03523901
4,2003,2,3,0.03122921
5,2003,2,3,0.02428411
6,2003,2,3,0.02005645
7,2003,2,3,0.0177278
8,2003,2,3,0.01641165
9,2003,2,3,0.01570262
10,2003,2,3,0.01522366
11,2003,2,3,0.01496473
12,2003,2,3,0.01480734
13,2003,2,3,0.01469028
14,2003,2,3,0.01461036
15,2003,2,3,0.01453826
16,2003,2,3,0.01451192
1,2004,2,3,0.004107543
2,2004,2,3,0.01806494
3,2004,2,3,0.02375753
4,2004,2,3,0.02101269
5,2004,2,3,0.01627376
6,2004,2,3,0.01341904
7,2004,2,3,0.01186853
8,2004,2,3,0.01100613
9,2004,2,3,0.01055315
10,2004,2,3,0.01025246
11,2004,2,3,0.0100973
12,2004,2,3,0.01000789
13,2004,2,3,0.009941275
14,2004,2,3,0.009897038
15,2004,2,3,0.009856209
16,2004,2,3,0.009846262
1,2005,2,3,0.006261051
2,2005,2,3,0.02962735
3,2005,2,3,0.03802843
4,2005,2,3,0.03372113
5,2005,2,3,0.02625349
6,2005,2,3,0.02169334
7,2005,2,3,0.01917103
8,2005,2,3,0.01773874
9,2005,2,3,0.01696157
10,2005,2,3,0.01643404
11,2005,2,3,0.0161453
12,2005,2,3,0.01596742
13,2005,2,3,0.01583519
14,2005,2,3,0.01574433
15,2005,2,3,0.01566278
16,2005,2,3,0.01563061
1,2006,2,3,0.008709101
2,2006,2,3,0.0424455
3,2006,2,3,0.0539685
4,2006,2,3,0.04790426
5,2006,2,3,0.03737271
6,2006,2,3,0.03090638
7,2006,2,3,0.0273041
8,2006,2,3,0.02524232
9,2006,2,3,0.02411012
10,2006,2,3,0.02333551
11,2006,2,3,0.02290305
12,2006,2,3,0.02263108
13,2006,2,3,0.02242904
14,2006,2,3,0.02228883
15,2006,2,3,0.02216399
16,2006,2,3,0.02210922
1,2007,2,3,0.004447555
2,2007,2,3,0.02067869
3,2007,2,3,0.02669488
4,2007,2,3,0.02365685
5,2007,2,3,0.01839506
6,2007,2,3,0.01519239
7,2007,2,3,0.01342856
8,2007,2,3,0.0124318
9,2007,2,3,0.01189496
10,2007,2,3,0.01153238
11,2007,2,3,0.01133644
12,2007,2,3,0.01121739
13,2007,2,3,0.01112885
14,2007,2,3,0.01106842
15,2007,2,3,0.01101388
16,2007,2,3,0.01099402
1,2008,2,3,0.00895846
2,2008,2,3,0.04428403
3,2008,2,3,0.05605469
4,2008,2,3,0.04978005
5,2008,2,3,0.0388742
6,2008,2,3,0.03216051
7,2008,2,3,0.02840774
8,2008,2,3,0.02625183
9,2008,2,3,0.02506138
10,2008,2,3,0.02424397
11,2008,2,3,0.02378357
12,2008,2,3,0.02349141
13,2008,2,3,0.02327444
14,2008,2,3,0.02312322
15,2008,2,3,0.02298906
16,2008,2,3,0.02292765
1,2009,2,3,0.00666742
2,2009,2,3,0.03311418
3,2009,2,3,0.04185411
4,2009,2,3,0.03717498
5,2009,2,3,0.02904005
6,2009,2,3,0.02402781
7,2009,2,3,0.02122297
8,2009,2,3,0.01960967
9,2009,2,3,0.01871722
10,2009,2,3,0.01810372
11,2009,2,3,0.01775718
12,2009,2,3,0.01753665
13,2009,2,3,0.01737289
14,2009,2,3,0.0172586
15,2009,2,3,0.01715731
16,2009,2,3,0.01711034
1,2010,2,3,0.00611694
2,2010,2,3,0.03020238
3,2010,2,3,0.03824418
4,2010,2,3,0.03396187
5,2010,2,3,0.02651934
6,2010,2,3,0.02193868
7,2010,2,3,0.01937892
8,2010,2,3,0.01790882
9,2010,2,3,0.01709743
10,2010,2,3,0.01654046
11,2010,2,3,0.01622698
12,2010,2,3,0.01602819
13,2010,2,3,0.01588056
14,2010,2,3,0.0157777
15,2010,2,3,0.01568642
16,2010,2,3,0.01564477
1,2011,2,3,0.009502971
2,2011,2,3,0.04682718
3,2011,2,3,0.05933289
4,2011,2,3,0.05268563
5,2011,2,3,0.04113423
6,2011,2,3,0.0340273
7,2011,2,3,0.03005771
8,2011,2,3,0.02777912
9,2011,2,3,0.02652247
10,2011,2,3,0.02566029
11,2011,2,3,0.02517562
12,2011,2,3,0.02486866
13,2011,2,3,0.02464068
14,2011,2,3,0.02448194
15,2011,2,3,0.02434099
16,2011,2,3,0.02427705
1,2012,2,3,0.005682315
2,2012,2,3,0.02789874
3,2012,2,3,0.03538996
4,2012,2,3,0.03142122
5,2012,2,3,0.02452591
6,2012,2,3,0.02028646
7,2012,2,3,0.01792056
8,2012,2,3,0.0165638
9,2012,2,3,0.0158166
10,2012,2,3,0.01530442
11,2012,2,3,0.01501714
12,2012,2,3,0.01483562
13,2012,2,3,0.01470079
14,2012,2,3,0.01460701
15,2012,2,3,0.01452367
16,2012,2,3,0.01448626
1,2013,2,3,0.006140527
2,2013,2,3,0.03032457
3,2013,2,3,0.03839663
4,2013,2,3,0.03409746
5,2013,2,3,0.02662556
6,2013,2,3,0.02202667
7,2013,2,3,0.0194566
8,2013,2,3,0.01798052
9,2013,2,3,0.01716576
10,2013,2,3,0.01660645
11,2013,2,3,0.01629161
12,2013,2,3,0.01609195
13,2013,2,3,0.01594366
14,2013,2,3,0.01584034
15,2013,2,3,0.01574866
16,2013,2,3,0.0157068
1,2014,2,3,0.006954172
2,2014,2,3,0.03252241
3,2014,2,3,0.04190431
4,2014,2,3,0.03714289
5,2014,2,3,0.02889347
6,2014,2,3,0.02386691
7,2014,2,3,0.0210946
8,2014,2,3,0.01952542
9,2014,2,3,0.01867817
10,2014,2,3,0.01810497
11,2014,2,3,0.01779388
12,2014,2,3,0.01760397
13,2014,2,3,0.01746274
14,2014,2,3,0.01736613
15,2014,2,3,0.0172791
16,2014,2,3,0.01724651
1,2015,2,3,0.009371935
2,2015,2,3,0.0424928
3,2015,2,3,0.05531294
4,2015,2,3,0.04897498
5,2015,2,3,0.03801356
6,2015,2,3,0.03137284
7,2015,2,3,0.02773825
8,2015,2,3,0.02569876
9,2015,2,3,0.02461237
10,2015,2,3,0.0238841
11,2015,2,3,0.02349824
12,2015,2,3,0.02326889
13,2015,2,3,0.02309818
14,2015,2,3,0.02298296
15,2015,2,3,0.02287802
16,2015,2,3,0.02284496
1,2016,2,3,0.00693405
2,2016,2,3,0.03351396
3,2016,2,3,0.04272542
4,2016,2,3,0.03791371
5,2016,2,3,0.02956141
6,2016,2,3,0.02444102
7,2016,2,3,0.02159425
8,2016,2,3,0.01996848
9,2016,2,3,0.01907867
10,2016,2,3,0.01847121
11,2016,2,3,0.0181339
12,2016,2,3,0.01792295
13,2016,2,3,0.0177662
14,2016,2,3,0.0176577
15,2016,2,3,0.0175609
16,2016,2,3,0.01751957
1,2017,2,3,0.007824212
2,2017,2,3,0.0380089
3,2017,2,3,0.04837746
4,2017,2,3,0.04293669
5,2017,2,3,0.03348967
6,2017,2,3,0.02769272
7,2017,2,3,0.02446587
8,2017,2,3,0.02262055
9,2017,2,3,0.02160853
10,2017,2,3,0.02091672
11,2017,2,3,0.0205313
12,2017,2,3,0.02028943
13,2017,2,3,0.02010973
14,2017,2,3,0.01998515
15,2017,2,3,0.01987414
16,2017,2,3,0.01982594
1,2018,2,3,0.00846997
2,2018,2,3,0.04202215
3,2018,2,3,0.05313081
4,2018,2,3,0.04718929
5,2018,2,3,0.03686027
6,2018,2,3,0.03049741
7,2018,2,3,0.02693765
8,2018,2,3,0.02489069
9,2018,2,3,0.02375882
10,2018,2,3,0.02298093
11,2018,2,3,0.02254181
12,2018,2,3,0.02226255
13,2018,2,3,0.02205516
14,2018,2,3,0.02191048
15,2018,2,3,0.02178222
16,2018,2,3,0.02172291
1,2019,2,3,0.02747576
2,2019,2,3,0.07897187
3,2019,2,3,0.1225761
4,2019,2,3,0.1066859
5,2019,2,3,0.07987494
6,2019,2,3,0.06495869
7,2019,2,3,0.0577681
8,2019,2,3,0.05435668
9,2019,2,3,0.05306234
10,2019,2,3,0.05243601
11,2019,2,3,0.05244374
12,2019,2,3,0.05267858
13,2019,2,3,0.05284724
14,2019,2,3,0.05302047
15,2019,2,3,0.05313406
16,2019,2,3,0.05340793
1,2020,2,3,0.001633042
2,2020,2,3,0.007622029
3,2020,2,3,0.009827175
4,2020,2,3,0.008709949
5,2020,2,3,0.006774519
6,2020,2,3,0.005595651
7,2020,2,3,0.004945787
8,2020,2,3,0.004578151
9,2020,2,3,0.004379822
10,2020,2,3,0.00424572
11,2020,2,3,0.004173045
12,2020,2,3,0.004128751
13,2020,2,3,0.00409581
14,2020,2,3,0.004073293
15,2020,2,3,0.004052997
16,2020,2,3,0.004045466
1,2021,2,3,0.001298522
2,2021,2,3,0.005889264
3,2021,2,3,0.007665325
4,2021,2,3,0.006787073
5,2021,2,3,0.005268121
6,2021,2,3,0.00434785
7,2021,2,3,0.003844133
8,2021,2,3,0.003561458
9,2021,2,3,0.003410863
10,2021,2,3,0.003309902
11,2021,2,3,0.003256396
12,2021,2,3,0.003224586
13,2021,2,3,0.003200908
14,2021,2,3,0.003184924
15,2021,2,3,0.003170369
16,2021,2,3,0.003165775
1,2022,2,3,0.003841387
2,2022,2,3,0.01823395
3,2022,2,3,0.02338086
4,2022,2,3,0.02073485
5,2022,2,3,0.01614658
6,2022,2,3,0.01334312
7,2022,2,3,0.0117913
8,2022,2,3,0.01090935
9,2022,2,3,0.01043019
10,2022,2,3,0.01010467
11,2022,2,3,0.009926103
12,2022,2,3,0.009815847
13,2022,2,3,0.009733889
14,2022,2,3,0.009677508
15,2022,2,3,0.009626952
16,2022,2,3,0.009606758
1,2023,2,3,0.004104532
2,2023,2,3,0.02038461
3,2023,2,3,0.02576511
4,2023,2,3,0.02288464
5,2023,2,3,0.01787679
6,2023,2,3,0.01479128
7,2023,2,3,0.01306466
8,2023,2,3,0.01207153
9,2023,2,3,0.01152217
10,2023,2,3,0.01114452
11,2023,2,3,0.01093121
12,2023,2,3,0.01079546
13,2023,2,3,0.01069466
14,2023,2,3,0.01062431
15,2023,2,3,0.01056197
16,2023,2,3,0.01053306
1,2024,2,3,0.006121313
2,2024,2,3,0.01916375
3,2024,2,3,0.02867114
4,2024,2,3,0.02503835
5,2024,2,3,0.01888188
6,2024,2,3,0.01540201
7,2024,2,3,0.01368076
8,2024,2,3,0.01283236
9,2024,2,3,0.01247892
10,2024,2,3,0.01228745
11,2024,2,3,0.01224997
12,2024,2,3,0.01227107
13,2024,2,3,0.01228561
14,2024,2,3,0.01230662
15,2024,2,3,0.01231743
16,2024,2,3,0.01236568
1,1972,3,3,0.005952071
2,1972,3,3,0.0295682
3,1972,3,3,0.03736951
4,1972,3,3,0.033192
5,1972,3,3,0.02592907
6,1972,3,3,0.02145392
7,1972,3,3,0.01894949
8,1972,3,3,0.01750889
9,1972,3,3,0.01671191
10,1972,3,3,0.016164
11,1972,3,3,0.01585447
12,1972,3,3,0.01565747
13,1972,3,3,0.01551118
14,1972,3,3,0.01540908
15,1972,3,3,0.01531859
16,1972,3,3,0.01527661
1,1973,3,3,0.005871428
2,1973,3,3,0.02916759
3,1973,3,3,0.0368632
4,1973,3,3,0.03274229
5,1973,3,3,0.02557777
6,1973,3,3,0.02116324
7,1973,3,3,0.01869275
8,1973,3,3,0.01727167
9,1973,3,3,0.01648549
10,1973,3,3,0.015945
11,1973,3,3,0.01563967
12,1973,3,3,0.01544533
13,1973,3,3,0.01530102
14,1973,3,3,0.0152003
15,1973,3,3,0.01511104
16,1973,3,3,0.01506963
1,1974,3,3,0.003057305
2,1974,3,3,0.01518782
3,1974,3,3,0.019195
4,1974,3,3,0.0170492
5,1974,3,3,0.01331857
6,1974,3,3,0.01101989
7,1974,3,3,0.009733479
8,1974,3,3,0.008993509
9,1974,3,3,0.008584139
10,1974,3,3,0.008302703
11,1974,3,3,0.008143713
12,1974,3,3,0.00804252
13,1974,3,3,0.007967376
14,1974,3,3,0.007914933
15,1974,3,3,0.007868455
16,1974,3,3,0.007846889
1,1975,3,3,0.003962959
2,1975,3,3,0.0196519
3,1975,3,3,0.02485072
4,1975,3,3,0.02207135
5,1975,3,3,0.01723968
6,1975,3,3,0.01426356
7,1975,3,3,0.01259874
8,1975,3,3,0.01164154
9,1975,3,3,0.01111235
10,1975,3,3,0.0107487
11,1975,3,3,0.01054349
12,1975,3,3,0.01041302
13,1975,3,3,0.01031613
14,1975,3,3,0.01024854
15,1975,3,3,0.01018862
16,1975,3,3,0.01016095
1,1976,3,3,0.002726604
2,1976,3,3,0.01354499
3,1976,3,3,0.01711872
4,1976,3,3,0.01520503
5,1976,3,3,0.01187793
6,1976,3,3,0.009827895
7,1976,3,3,0.008680633
8,1976,3,3,0.008020704
9,1976,3,3,0.007655614
10,1976,3,3,0.007404621
11,1976,3,3,0.007262828
12,1976,3,3,0.007172581
13,1976,3,3,0.007105565
14,1976,3,3,0.007058794
15,1976,3,3,0.007017344
16,1976,3,3,0.00699811
1,1977,3,3,0.005383251
2,1977,3,3,0.02652895
3,1977,3,3,0.03361289
4,1977,3,3,0.02984721
5,1977,3,3,0.02330331
6,1977,3,3,0.01927714
7,1977,3,3,0.01702828
8,1977,3,3,0.01573737
9,1977,3,3,0.01502541
10,1977,3,3,0.01453693
11,1977,3,3,0.01426231
12,1977,3,3,0.01408838
13,1977,3,3,0.0139592
14,1977,3,3,0.01386925
15,1977,3,3,0.01378939
16,1977,3,3,0.01375315
1,1978,3,3,0.003519317
2,1978,3,3,0.01748296
3,1978,3,3,0.02209569
4,1978,3,3,0.01962563
5,1978,3,3,0.01533124
6,1978,3,3,0.01268519
7,1978,3,3,0.01120438
8,1978,3,3,0.01035258
9,1978,3,3,0.009881352
10,1978,3,3,0.009557386
11,1978,3,3,0.009374369
12,1978,3,3,0.009257885
13,1978,3,3,0.009171385
14,1978,3,3,0.009111016
15,1978,3,3,0.009057515
16,1978,3,3,0.00903269
1,1979,3,3,0.003593162
2,1979,3,3,0.01784981
3,1979,3,3,0.02255932
4,1979,3,3,0.02003743
5,1979,3,3,0.01565293
6,1979,3,3,0.01295136
7,1979,3,3,0.01143948
8,1979,3,3,0.01056981
9,1979,3,3,0.01008869
10,1979,3,3,0.009757928
11,1979,3,3,0.00957107
12,1979,3,3,0.009452142
13,1979,3,3,0.009363827
14,1979,3,3,0.009302192
15,1979,3,3,0.009247568
16,1979,3,3,0.009222222
1,1980,3,3,0.00456419
2,1980,3,3,0.02234426
3,1980,3,3,0.02836996
4,1980,3,3,0.02518598
5,1980,3,3,0.01965504
6,1980,3,3,0.01625626
7,1980,3,3,0.01436083
8,1980,3,3,0.01327469
9,1980,3,3,0.0126772
10,1980,3,3,0.01226795
11,1980,3,3,0.01203882
12,1980,3,3,0.0118943
13,1980,3,3,0.01178695
14,1980,3,3,0.01171235
15,1980,3,3,0.01164601
16,1980,3,3,0.01161649
1,1981,3,3,0.005875341
2,1981,3,3,0.02894871
3,1981,3,3,0.03668091
4,1981,3,3,0.03257131
5,1981,3,3,0.02542984
6,1981,3,3,0.02103616
7,1981,3,3,0.01858213
8,1981,3,3,0.01717352
9,1981,3,3,0.01639669
10,1981,3,3,0.01586373
11,1981,3,3,0.01556415
12,1981,3,3,0.01537442
13,1981,3,3,0.01523351
14,1981,3,3,0.0151354
15,1981,3,3,0.01504828
16,1981,3,3,0.01500877
1,1982,3,3,0.007035462
2,1982,3,3,0.03495017
3,1982,3,3,0.04417148
4,1982,3,3,0.03923358
5,1982,3,3,0.03064866
6,1982,3,3,0.02535894
7,1982,3,3,0.02239866
8,1982,3,3,0.02069584
9,1982,3,3,0.0197538
10,1982,3,3,0.01910616
11,1982,3,3,0.01874029
12,1982,3,3,0.01850743
13,1982,3,3,0.01833451
14,1982,3,3,0.01821382
15,1982,3,3,0.01810687
16,1982,3,3,0.01805724
1,1983,3,3,0.004751752
2,1983,3,3,0.02333911
3,1983,3,3,0.02960232
4,1983,3,3,0.02628297
5,1983,3,3,0.0205158
6,1983,3,3,0.0169697
7,1983,3,3,0.01499056
8,1983,3,3,0.01385547
9,1983,3,3,0.01323025
10,1983,3,3,0.01280164
11,1983,3,3,0.01256118
12,1983,3,3,0.0124092
13,1983,3,3,0.01229632
14,1983,3,3,0.01221779
15,1983,3,3,0.01214801
16,1983,3,3,0.01211666
1,1984,3,3,0.005029836
2,1984,3,3,0.02467373
3,1984,3,3,0.0313076
4,1984,3,3,0.02779584
5,1984,3,3,0.02169481
6,1984,3,3,0.0179443
7,1984,3,3,0.01585171
8,1984,3,3,0.01465195
9,1984,3,3,0.01399143
10,1984,3,3,0.01353878
11,1984,3,3,0.01328503
12,1984,3,3,0.01312477
13,1984,3,3,0.01300574
14,1984,3,3,0.01292297
15,1984,3,3,0.0128494
16,1984,3,3,0.01281646
1,1985,3,3,0.005047381
2,1985,3,3,0.02477666
3,1985,3,3,0.03143145
4,1985,3,3,0.02790644
5,1985,3,3,0.02178216
6,1985,3,3,0.01801689
7,1985,3,3,0.01591571
8,1985,3,3,0.01471081
9,1985,3,3,0.0140473
10,1985,3,3,0.01359251
11,1985,3,3,0.01333745
12,1985,3,3,0.0131763
13,1985,3,3,0.01305661
14,1985,3,3,0.01297336
15,1985,3,3,0.01289937
16,1985,3,3,0.01286619
1,1986,3,3,0.005408635
2,1986,3,3,0.02599821
3,1986,3,3,0.03320212
4,1986,3,3,0.02945738
5,1986,3,3,0.0229592
6,1986,3,3,0.01897951
7,1986,3,3,0.01676987
8,1986,3,3,0.01550981
9,1986,3,3,0.01482168
10,1986,3,3,0.01435259
11,1986,3,3,0.01409306
12,1986,3,3,0.01393135
13,1986,3,3,0.01381119
14,1986,3,3,0.01372816
15,1986,3,3,0.01365398
16,1986,3,3,0.0136229
1,1987,3,3,0.00476541
2,1987,3,3,0.02287088
3,1987,3,3,0.02922275
4,1987,3,3,0.02592545
5,1987,3,3,0.0202042
6,1987,3,3,0.01670135
7,1987,3,3,0.01475718
8,1987,3,3,0.01364897
9,1987,3,3,0.01304415
10,1987,3,3,0.01263202
11,1987,3,3,0.01240424
12,1987,3,3,0.01226247
13,1987,3,3,0.01215712
14,1987,3,3,0.01208436
15,1987,3,3,0.01201933
16,1987,3,3,0.01199224
1,1988,3,3,0.004592533
2,1988,3,3,0.02233741
3,1988,3,3,0.02841975
4,1988,3,3,0.02522459
5,1988,3,3,0.01967631
6,1988,3,3,0.01627096
7,1988,3,3,0.01437482
8,1988,3,3,0.01329013
9,1988,3,3,0.01269497
10,1988,3,3,0.01228799
11,1988,3,3,0.01206107
12,1988,3,3,0.01191855
13,1988,3,3,0.01181268
14,1988,3,3,0.01173924
15,1988,3,3,0.01167383
16,1988,3,3,0.01164531
1,1989,3,3,0.003070963
2,1989,3,3,0.01463847
3,1989,3,3,0.01874501
4,1989,3,3,0.01662605
5,1989,3,3,0.01295081
6,1989,3,3,0.01070347
7,1989,3,3,0.009458212
8,1989,3,3,0.008749688
9,1989,3,3,0.008364076
10,1989,3,3,0.008101802
11,1989,3,3,0.007957515
12,1989,3,3,0.007868149
13,1989,3,3,0.007801725
14,1989,3,3,0.007755963
15,1989,3,3,0.007714979
16,1989,3,3,0.007698335
1,1990,3,3,0.004146807
2,1990,3,3,0.01976448
3,1990,3,3,0.02530995
4,1990,3,3,0.02244879
5,1990,3,3,0.01748628
6,1990,3,3,0.01445186
7,1990,3,3,0.01277052
8,1990,3,3,0.01181391
9,1990,3,3,0.0112933
10,1990,3,3,0.01093922
11,1990,3,3,0.01074444
12,1990,3,3,0.01062381
13,1990,3,3,0.01053415
14,1990,3,3,0.01047238
15,1990,3,3,0.01041706
16,1990,3,3,0.0103946
1,1991,3,3,0.005649911
2,1991,3,3,0.0257293
3,1991,3,3,0.03344315
4,1991,3,3,0.02961565
5,1991,3,3,0.0229944
6,1991,3,3,0.0189798
7,1991,3,3,0.01678013
8,1991,3,3,0.0155443
9,1991,3,3,0.0148847
10,1991,3,3,0.01444195
11,1991,3,3,0.01420652
12,1991,3,3,0.01406603
13,1991,3,3,0.01396146
14,1991,3,3,0.01389074
15,1991,3,3,0.01382644
16,1991,3,3,0.0138056
1,1992,3,3,0.004604392
2,1992,3,3,0.02123492
3,1992,3,3,0.02748609
4,1992,3,3,0.02435113
5,1992,3,3,0.01892399
6,1992,3,3,0.01562566
7,1992,3,3,0.01381277
8,1992,3,3,0.0127906
9,1992,3,3,0.012242
10,1992,3,3,0.01187235
11,1992,3,3,0.01167383
12,1992,3,3,0.01155402
13,1992,3,3,0.01146489
14,1992,3,3,0.01140427
15,1992,3,3,0.0113494
16,1992,3,3,0.01133025
1,1993,3,3,0.004732315
2,1993,3,3,0.02156905
3,1993,3,3,0.02802767
4,1993,3,3,0.02482071
5,1993,3,3,0.01927265
6,1993,3,3,0.01590822
7,1993,3,3,0.0140644
8,1993,3,3,0.01302824
9,1993,3,3,0.01247501
10,1993,3,3,0.01210355
11,1993,3,3,0.0119059
12,1993,3,3,0.01178785
13,1993,3,3,0.0117
14,1993,3,3,0.01164056
15,1993,3,3,0.01158654
16,1993,3,3,0.01156893
1,1994,3,3,0.003479705
2,1994,3,3,0.01698489
3,1994,3,3,0.02158547
4,1994,3,3,0.01916099
5,1994,3,3,0.01495011
6,1994,3,3,0.01236391
7,1994,3,3,0.01092266
8,1994,3,3,0.01009742
9,1994,3,3,0.009643985
10,1994,3,3,0.009333633
11,1994,3,3,0.009160201
12,1994,3,3,0.009051021
13,1994,3,3,0.008969916
14,1994,3,3,0.008913603
15,1994,3,3,0.008863486
16,1994,3,3,0.008841391
1,1995,3,3,0.004666567
2,1995,3,3,0.01855065
3,1995,3,3,0.02527839
4,1995,3,3,0.02227639
5,1995,3,3,0.01712285
6,1995,3,3,0.01407656
7,1995,3,3,0.01246492
8,1995,3,3,0.01159623
9,1995,3,3,0.0111634
10,1995,3,3,0.01088704
11,1995,3,3,0.01076004
12,1995,3,3,0.01069772
13,1995,3,3,0.01065098
14,1995,3,3,0.01062283
15,1995,3,3,0.01059467
16,1995,3,3,0.01059941
1,1996,3,3,0.01400127
2,1996,3,3,0.04635666
3,1996,3,3,0.06776984
4,1996,3,3,0.05931166
5,1996,3,3,0.04493535
6,1996,3,3,0.03672394
7,1996,3,3,0.03259521
8,1996,3,3,0.03051257
9,1996,3,3,0.02959954
10,1996,3,3,0.02907811
11,1996,3,3,0.02892936
12,1996,3,3,0.02892741
13,1996,3,3,0.02892366
14,1996,3,3,0.02894342
15,1996,3,3,0.02894484
16,1996,3,3,0.02903469
1,1997,3,3,0.003049572
2,1997,3,3,0.01507922
3,1997,3,3,0.01908552
4,1997,3,3,0.01694929
5,1997,3,3,0.01323629
6,1997,3,3,0.01095043
7,1997,3,3,0.00967261
8,1997,3,3,0.008938464
9,1997,3,3,0.008533039
10,1997,3,3,0.008254638
11,1997,3,3,0.008097802
12,1997,3,3,0.007998262
13,1997,3,3,0.007924338
14,1997,3,3,0.007872813
15,1997,3,3,0.007827101
16,1997,3,3,0.00780616
1,1998,3,3,0.002220117
2,1998,3,3,0.01078452
3,1998,3,3,0.01372666
4,1998,3,3,0.01218287
5,1998,3,3,0.009502338
6,1998,3,3,0.007857506
7,1998,3,3,0.006941925
8,1998,3,3,0.006418343
9,1998,3,3,0.006131204
10,1998,3,3,0.005934919
11,1998,3,3,0.005825569
12,1998,3,3,0.005756948
13,1998,3,3,0.005705967
14,1998,3,3,0.005670623
15,1998,3,3,0.005639129
16,1998,3,3,0.005625456
1,1999,3,3,0.002513884
2,1999,3,3,0.01248352
3,1999,3,3,0.01577907
4,1999,3,3,0.01401496
5,1999,3,3,0.01094798
6,1999,3,3,0.00905835
7,1999,3,3,0.008000953
8,1999,3,3,0.007392776
9,1999,3,3,0.007056366
10,1999,3,3,0.006825111
11,1999,3,3,0.006694498
12,1999,3,3,0.006611387
13,1999,3,3,0.006549669
14,1999,3,3,0.0065066
15,1999,3,3,0.006468427
16,1999,3,3,0.006450733
1,2000,3,3,0.001947694
2,2000,3,3,0.009675588
3,2000,3,3,0.01222841
4,2000,3,3,0.01087615
5,2000,3,3,0.008506994
6,2000,3,3,0.00704588
7,2000,3,3,0.006226615
8,2000,3,3,0.005754257
9,2000,3,3,0.005492333
10,2000,3,3,0.005311972
11,2000,3,3,0.005209854
12,2000,3,3,0.005144751
13,2000,3,3,0.005096384
14,2000,3,3,0.005062603
15,2000,3,3,0.005032706
16,2000,3,3,0.005018773
1,2001,3,3,0.002518883
2,2001,3,3,0.01245711
3,2001,3,3,0.01576597
4,2001,3,3,0.01400137
5,2001,3,3,0.01093428
6,2001,3,3,0.009046008
7,2001,3,3,0.007990402
8,2001,3,3,0.0073839
9,2001,3,3,0.007048946
10,2001,3,3,0.006818926
11,2001,3,3,0.006689333
12,2001,3,3,0.006607075
13,2001,3,3,0.006545987
14,2001,3,3,0.006503406
15,2001,3,3,0.00646563
16,2001,3,3,0.006448318
1,2002,3,3,0.001403942
2,2002,3,3,0.006969779
3,2002,3,3,0.008810517
4,2002,3,3,0.007825421
5,2002,3,3,0.006112819
6,2002,3,3,0.005057704
7,2002,3,3,0.004467323
8,2002,3,3,0.004127781
9,2002,3,3,0.003939986
10,2002,3,3,0.0038109
11,2002,3,3,0.003738005
12,2002,3,3,0.003691628
13,2002,3,3,0.003657189
14,2002,3,3,0.003633158
15,2002,3,3,0.003611858
16,2002,3,3,0.003601992
1,2003,3,3,0.003141382
2,2003,3,3,0.01413781
3,2003,3,3,0.0184489
4,2003,3,3,0.0163307
5,2003,3,3,0.01266884
6,2003,3,3,0.01045345
7,2003,3,3,0.009243174
8,2003,3,3,0.008565492
9,2003,3,3,0.008205711
10,2003,3,3,0.007965091
11,2003,3,3,0.007838383
12,2003,3,3,0.007763605
13,2003,3,3,0.007707929
14,2003,3,3,0.00767049
15,2003,3,3,0.00763629
16,2003,3,3,0.007626064
1,2004,3,3,0.01014617
2,2004,3,3,0.03308523
3,2004,3,3,0.04866952
4,2004,3,3,0.04257017
5,2004,3,3,0.03221149
6,2004,3,3,0.02631168
7,2004,3,3,0.02335831
8,2004,3,3,0.02187769
9,2004,3,3,0.02123709
10,2004,3,3,0.02087603
11,2004,3,3,0.02078091
12,2004,3,3,0.0207896
13,2004,3,3,0.02079432
14,2004,3,3,0.02081434
15,2004,3,3,0.02082005
16,2004,3,3,0.02088929
1,2005,3,3,0.001647759
2,2005,3,3,0.007980961
3,2005,3,3,0.01016767
4,2005,3,3,0.009023252
5,2005,3,3,0.007036491
6,2005,3,3,0.005818026
7,2005,3,3,0.005140253
8,2005,3,3,0.004752962
9,2005,3,3,0.004540813
10,2005,3,3,0.004395901
11,2005,3,3,0.004315322
